0.935643564,0.061056106,0.001650165,0.001650165,0,0,0,0,HTTP
0.965317919,0.034682081,0,0,0,0,0,0,HTTP
0.910609037,0.087426326,0,0.000982318,0.000982318,0,0,0,HTTP
0.892215569,0.101796407,0,0.005988024,0,0,0,0,HTTP
0.840909091,0.151515152,0,0.007575758,0,0,0,0,HTTP
0.668831169,0.318181818,0.006493506,0.006493506,0,0,0,0,HTTP
0.878787879,0.070707071,0.01010101,0,0.01010101,0.03030303,0,0,HTTP
0.875,0.111111111,0,0.006944444,0.006944444,0,0,0,HTTP
0.75,0.2,0.0125,0.0125,0.0125,0,0.0125,0,HTTP
0.923766816,0.058295964,0.004484305,0.004484305,0.004484305,0,0,0.004484305,HTTP
0.955882353,0.044117647,0,0,0,0,0,0,HTTP
0.877192982,0.070175439,0.01754386,0.01754386,0,0.01754386,0,0,HTTP
0.527272727,0.454545455,0,0.009090909,0.009090909,0,0,0,HTTP
0.746987952,0.180722892,0.024096386,0.012048193,0.012048193,0,0.024096386,0,HTTP
0.8,0.12,0.04,0.02,0.02,0,0,0,HTTP
0.942857143,0.038095238,0,0.00952381,0.00952381,0,0,0,HTTP
0.735849057,0.226415094,0.018867925,0.018867925,0,0,0,0,HTTP
0.333333333,0.092592593,0.018518519,0,0.018518519,0.537037037,0,0,HTTP
0.854545455,0.109090909,0.018181818,0.018181818,0,0,0,0,HTTP
0.857142857,0.119047619,0.011904762,0.011904762,0,0,0,0,HTTP
0.865979381,0.113402062,0.010309278,0.010309278,0,0,0,0,HTTP
0.849315068,0.123287671,0.01369863,0.01369863,0,0,0,0,HTTP
0.87804878,0.109756098,0,0.012195122,0,0,0,0,HTTP
0.86746988,0.108433735,0.012048193,0.012048193,0,0,0,0,HTTP
0.951612903,0.016129032,0,0,0.016129032,0,0,0.016129032,HTTP
0.963855422,0.012048193,0,0,0.012048193,0,0,0.012048193,HTTP
0.997844828,0.00205721,0,9.80E-05,0,0,0,0,HTTP
0.448275862,0.327586207,0.120689655,0.017241379,0.017241379,0.068965517,0,0,HTTP
0.36,0.56,0.04,0.02,0.02,0,0,0,HTTP
0.841269841,0.142857143,0,0.015873016,0,0,0,0,HTTP
0.673076923,0.134615385,0.096153846,0,0.096153846,0,0,0,HTTP
0.905982906,0.085470085,0,0.008547009,0,0,0,0,HTTP
0.992805755,0.005138746,0.000513875,0.000513875,0.000513875,0,0.000513875,0,HTTP
0.690265487,0.292035398,0,0.008849558,0.008849558,0,0,0,HTTP
0.978317346,0.021482814,9.99E-05,9.99E-05,0,0,0,0,HTTP
0.952941176,0.023529412,0.011764706,0.011764706,0,0,0,0,HTTP
0.826923077,0.153846154,0,0.019230769,0,0,0,0,HTTP
0.513513514,0.445945946,0.027027027,0,0.013513514,0,0,0,HTTP
0.943005181,0.03626943,0.010362694,0.005181347,0.005181347,0,0,0,HTTP
0.991028708,0.008373206,0,0.000299043,0.000299043,0,0,0,HTTP
0.991084695,0.008490766,0,0.000212269,0.000212269,0,0,0,HTTP
